Id,SalePrice
2735,118588.90938708563
2736,127525.61018528721
2737,106530.81469221009
2738,118224.96579966554
2739,130698.68426023683
2740,125116.88203950033
2741,124064.5262813997
2742,135741.2574251462
2743,125657.68576590739
2744,137500.51175572397
2745,120531.64459038588
2746,124156.44603459469
2747,128900.34174177499
2748,111425.05552638076
2749,113004.03230591562
2750,112499.32150391482
2751,121051.44081769972
2752,148264.2677800082
2753,129902.80542069185
2754,168089.7701361239
2755,128874.07476800666
2756,87984.15781861983
2757,63738.56463984545
2758,91623.85223309397
2759,142437.71891371292
2760,110961.662957195
2761,123759.37828786849
2762,123051.2778482783
2763,140688.72906955972
2764,118383.89740186362
2765,232077.41129046484
2766,100346.64205907747
2767,78157.60076106263
2768,107608.68564124635
2769,111764.06248102072
2770,112803.76940888618
2771,93619.42124010764
2772,94032.12668218059
2773,154746.5681441742
2774,132332.98156700874
2775,91500.43379002447
2776,122860.29538930085
2777,131983.26575922823
2778,99780.37169454496
2779,98988.81259398839
2780,81727.91243154103
2781,85472.51271421644
2782,94510.42759530435
2783,91922.10547334947
2784,110499.50445353826
2785,118055.84667402988
2786,65426.11666952814
2787,114938.3764839401
2788,68944.18742837584
2789,148438.5202705963
2790,83185.43611902714
2791,102908.83705821545
2792,58978.339732629946
2793,123168.5770408975
2794,91525.37142081061
2795,106645.52521681557
2796,88756.32592465833
2797,186652.96313836979
2798,94781.40909741481
2799,110060.75292950512
2800,64074.38423424741
2801,91348.15092956176
2802,110985.12142508931
2803,144120.9501509731
2804,110042.70636658651
2805,83057.06287820647
2806,75434.06573149809
2807,148055.49394985448
2808,123472.40356478725
2809,117844.1924328322
2810,108573.30414581789
2811,138068.8411809146
2812,147097.75228342175
2813,134725.39529255487
2814,137293.25487438485
2815,87717.97337766211
2816,184677.79409088107
2817,133864.90843097446
2818,117948.35625411599
2819,140654.01710000756
2820,119554.58415648376
2821,93710.46253100884
2822,164601.29947033257
2823,311925.33164820034
2824,151230.44559603883
2825,126301.77767413884
2826,123106.79471579398
2827,118790.82772376861
2828,184110.65783908463
2829,175877.04181895533
2830,208360.1072046786
2831,146535.48819642985
2832,202896.70231965088
2833,248116.37380868965
2834,203014.77915641165
2835,196361.2924910161
2836,168032.52430716433
2837,130244.47269035687
2838,140905.26581815133
2839,160533.98750025913
2840,177901.16136220752
2841,172106.2466140743
2842,190034.13622850025
2843,129667.06070879845
2844,145782.84616642844
2845,113658.60239193181
2846,177670.68867174443
2847,181564.1379253695
2848,186919.64345999734
2849,172494.74308358878
2850,217196.34638667523
2851,182360.6055385355
2852,197896.37503118403
2853,194709.13284481314
2854,121839.6617586814
2855,165777.81572388727
2856,179136.36009205296
2857,163082.29807816586
2858,167934.62559878384
2859,100726.96873326822
2860,107336.78061182702
2861,105327.79021830921
2862,169054.9390903866
2863,116945.56643108481
2864,228283.89129140208
2865,123173.68847929468
2866,124926.78217052387
2867,104973.38961715557
2868,83424.24604649762
2869,81462.8706947278
2870,101131.532094704
2871,78078.78241869983
2872,59437.632445724346
2873,85616.70850248967
2874,116580.9499508429
2875,99161.30817934986
2876,138833.30796741863
2877,136739.2106657128
2878,158299.25460026378
2879,115837.7379091771
2880,91346.13020449424
2881,129688.5698576813
2882,152155.10737317987
2883,178535.61864941946
2884,172827.2135885431
2885,169989.35760496068
2886,188386.39181343262
2887,75821.87712679463
2888,122898.50923403101
2889,60226.58558594181
2890,76937.78974227863
2891,125007.23587771473
2892,38166.87742928622
2893,60034.866578782385
2894,55638.86250303214
2895,267311.25295143115
2896,227430.83827217546
2897,171514.174171338
2898,120691.02173440874
2899,176612.79383377332
2900,142203.36112422787
2901,178012.84349438304
2902,136130.39131793793
2903,247226.96326267743
2904,274818.2007842951
2905,73127.56450826864
2906,152524.66294028636
2907,95439.02897988103
2908,116955.80465421561
2909,122743.76787986963
2910,73048.85038190661
2911,73359.40783952997
2912,125528.59389836859
2913,67590.75298288885
2914,70313.8818178168
2915,76896.52946418032
2916,70335.79671209221
2917,139863.75747604715
2918,104080.83181736256
2919,174097.4147043741
